date,bitcoin,ethereum,tether,usd-coin,binancecoin,binance-usd,ripple,cardano,solana,dogecoin,polkadot,dai,shiba-inu,tron,avalanche-2,leo-token,wrapped-bitcoin,staked-ether,matic-network,ftx-token,litecoin,okb,chainlink,crypto-com-chain,stellar,cosmos,near,uniswap,monero,algorand,ethereum-classic,bitcoin-cash,chain-2,theta-fuel,vechain,flow,the-sandbox,apecoin,internet-computer,tezos,decentraland,frax,hedera-hashgraph,filecoin,theta-token,axie-infinity,elrond-erd-2,true-usd,bitcoin-cash-sv,eos
2013-11-16,437.41,,,,,,0.00998194,,,,,,,,,,,,,,4.38939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-17,488.36,,,,,,0.0103268,,,,,,,,,,,,,,4.29775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18,580.87,,,,,,0.0109638,,,,,,,,,,,,,,5.44113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19,614.4,,,,,,0.0082943,,,,,,,,,,,,,,7.8202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-20,565.34,,,,,,0.00728586,,,,,,,,,,,,,,7.10458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-21,675.06,,,,,,,,,,,,,,,,,,,,9.09769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-22,731.15,,,,,,0.008754,,,,,,,,,,,,,,9.48073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23,819.31,,,,,,0.00995799,,,,,,,,,,,,,,10.9884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-24,764.43,,,,,,,,,,,,,,,,,,,,10.4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-25,793.07,,,,,,0.0134786,,,,,,,,,,,,,,10.7737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-26,832.93,,,,,,0.0230756,,,,,,,,,,,,,,14.8243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-27,914.13,,,,,,0.0234877,,,,,,,,,,,,,,26.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-28,979.08,,,,,,,,,,,,,,,,,,,,50.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-29,1101.83,,,,,,0.0297636,,,,,,,,,,,,,,35.7801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-30,1127.45,,,,,,0.0357765,,,,,,,,,,,,,,38.7441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-01,1033.39,,,,,,0.0527312,,,,,,,,,,,,,,33.7176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-02,974.03,,,,,,0.0575158,,,,,,,,,,,,,,31.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-03,1078.64,,,,,,0.0491969,,,,,,,,,,,,,,34.9061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-04,1121.48,,,,,,0.0543969,,,,,,,,,,,,,,42.9471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-05,989.04,,,,,,0.0541564,,,,,,,,,,,,,,39.1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-06,1019.66,,,,,,0.0469207,,,,,,,,,,,,,,30.2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07,811.98,,,,,,0.0346756,,,,,,,,,,,,,,24.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-08,743.11,,,,,,0.034439,,,,,,,,,,,,,,24.7548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-09,897.89,,,,,,0.0386676,,,,,,,,,,,,,,30.6586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-10,927.78,,,,,,0.0437476,,,,,,,,,,,,,,35.1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-11,887.08,,,,,,0.0380613,,,,,,,,,,,,,,30.9011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-12,878.17,,,,,,0.034566,,,,,,,,,,,,,,30.9343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-13,897.27,,,,,,0.034352,,,,,,,,,,,,,,30.7196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14,866.99,,,,,,0.0322093,,,,,,,,,,,,,,30.5495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-15,854.62,,,,,,0.0290606,,,0.000558776,,,,,,,,,,,30.9159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16,789.15,,,,,,0.0234149,,,,,,,,,,,,,,26.3484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-17,691.65,,,,,,0.0183658,,,0.000218176,,,,,,,,,,,23.2584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-18,559.36,,,,,,0.0168461,,,0.000267749,,,,,,,,,,,15.8564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-19,677.84,,,,,,0.0207833,,,0.000475099,,,,,,,,,,,18.0604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-20,694.25,,,,,,0.0214271,,,0.000988898,,,,,,,,,,,18.3596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-21,596.12,,,,,,0.0215525,,,0.000437897,,,,,,,,,,,16.9291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-22,650.27,,,,,,0.0220126,,,0.00040512,,,,,,,,,,,17.0944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-23,645.75,,,,,,0.0231614,,,0.000329784,,,,,,,,,,,17.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-24,659.94,,,,,,0.0225342,,,0.000711694,,,,,,,,,,,17.4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-25,668.74,,,,,,0.0219629,,,0.000581665,,,,,,,,,,,20.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-26,734.59,,,,,,0.0243375,,,0.000557068,,,,,,,,,,,25.1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-27,734.27,,,,,,0.0264432,,,0.000543996,,,,,,,,,,,22.4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-28,738.81,,,,,,0.0273354,,,0.000532584,,,,,,,,,,,22.5277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-29,726.47,,,,,,0.0272621,,,0.000411506,,,,,,,,,,,23.1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30,760.52,,,,,,0.0276683,,,0.000439315,,,,,,,,,,,24.8874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,755.16,,,,,,0.0274381,,,0.000439037,,,,,,,,,,,24.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-01,767.74,,,,,,0.0270432,,,0.000430158,,,,,,,,,,,24.5913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02,772.53,,,,,,0.028997,,,0.000350672,,,,,,,,,,,25.5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-03,825.47,,,,,,0.0276943,,,0.000316052,,,,,,,,,,,24.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-04,849.14,,,,,,0.0280872,,,0.000283071,,,,,,,,,,,25.2298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-05,919.41,,,,,,0.0249197,,,0.000271539,,,,,,,,,,,26.4831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-06,936.38,,,,,,0.0255103,,,0.000253149,,,,,,,,,,,29.5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-07,826.5,,,,,,0.0237737,,,0.000230597,,,,,,,,,,,25.2845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-08,838.32,,,,,,0.0231652,,,0.000208132,,,,,,,,,,,24.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-09,853.29,,,,,,0.0226096,,,0.000248608,,,,,,,,,,,24.0718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10,863.3,,,,,,0.0225619,,,,,,,,,,,,,,24.5063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-11,905.72,,,,,,0.0239417,,,0.000362246,,,,,,,,,,,26.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-12,867.45,,,,,,0.0221986,,,0.000361226,,,,,,,,,,,25.4246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-13,840.96,,,,,,0.0216556,,,0.000330092,,,,,,,,,,,23.7879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14,838.05,,,,,,0.021214,,,0.000287256,,,,,,,,,,,23.7795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15,860.44,,,,,,0.0222549,,,0.000349957,,,,,,,,,,,25.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-16,837.98,,,,,,0.0210663,,,0.000415157,,,,,,,,,,,25.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17,812.9,,,,,,0.0204377,,,0.000392365,,,,,,,,,,,23.7499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-18,840.0,,,,,,0.0211652,,,0.000428886,,,,,,,,,,,24.0262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-19,838.17,,,,,,0.0213437,,,0.00058569,,,,,,,,,,,24.8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-20,869.15,,,,,,0.0207658,,,0.000775166,,,,,,,,,,,25.4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-21,869.57,,,,,,0.0199247,,,0.00182836,,,,,,,,,,,24.7594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22,865.03,,,,,,0.0199726,,,0.00180151,,,,,,,,,,,24.6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-23,846.97,,,,,,0.0191161,,,0.00154185,,,,,,,,,,,23.5596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24,808.32,,,,,,0.0182854,,,0.00166759,,,,,,,,,,,20.8659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-25,804.39,,,,,,0.0185526,,,0.00181085,,,,,,,,,,,21.3619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-26,853.51,,,,,,0.0191786,,,0.00176971,,,,,,,,,,,23.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-27,891.86,,,,,,0.0204128,,,0.001627,,,,,,,,,,,23.0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28,777.0,,,,,,0.0209537,,,0.00134193,,,,,,,,,,,21.6138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29,816.85,,,,,,0.0204254,,,0.00138856,,,,,,,,,,,21.8387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-30,817.17,,,,,,0.0203404,,,0.00147485,,,,,,,,,,,21.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,817.93,,,,,,0.0203371,,,0.00153493,,,,,,,,,,,21.6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-01,832.52,,,,,,0.0206331,,,0.00151513,,,,,,,,,,,22.9952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-02,836.41,,,,,,0.0208784,,,0.00141438,,,,,,,,,,,22.8897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03,813.38,,,,,,0.0214641,,,0.0013343,,,,,,,,,,,21.7649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-04,832.36,,,,,,0.0214894,,,0.00112303,,,,,,,,,,,21.6449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-05,830.92,,,,,,0.0208163,,,0.00131251,,,,,,,,,,,21.4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-06,805.08,,,,,,0.020027,,,0.00131023,,,,,,,,,,,20.3577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07,721.32,,,,,,0.0183476,,,0.00112279,,,,,,,,,,,19.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-08,701.61,,,,,,0.0184492,,,0.00113238,,,,,,,,,,,18.5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-09,672.07,,,,,,0.0173264,,,0.00121532,,,,,,,,,,,18.4581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10,689.65,,,,,,0.0177394,,,0.0011935,,,,,,,,,,,17.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-11,697.76,,,,,,0.0182464,,,0.00161707,,,,,,,,,,,18.1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-12,655.26,,,,,,0.0172474,,,0.00188563,,,,,,,,,,,17.0879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-13,651.91,,,,,,0.0167991,,,0.00175899,,,,,,,,,,,16.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14,623.57,,,,,,0.0157666,,,0.00161686,,,,,,,,,,,15.9569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-15,644.1,,,,,,0.0159131,,,0.00146291,,,,,,,,,,,16.0851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-16,613.85,,,,,,0.0161888,,,0.00142968,,,,,,,,,,,15.4229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-17,645.14,,,,,,0.015269,,,0.00138101,,,,,,,,,,,15.7769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-18,625.01,,,,,,0.0153238,,,0.00135626,,,,,,,,,,,15.4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-19,620.99,,,,,,0.0152173,,,0.00137966,,,,,,,,,,,15.6621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-20,593.89,,,,,,0.0153568,,,0.00124931,,,,,,,,,,,14.7345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-21,582.75,,,,,,0.0145808,,,0.00119494,,,,,,,,,,,13.8882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-22,571.06,,,,,,0.0147336,,,0.00126595,,,,,,,,,,,14.0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-23,622.97,,,,,,0.0156294,,,0.00120106,,,,,,,,,,,15.7927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-24,572.39,,,,,,0.0149639,,,0.00109749,,,,,,,,,,,14.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25,489.31,,,,,,0.0113426,,,0.000961442,,,,,,,,,,,13.6107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-26,567.25,,,,,,0.0137323,,,0.00112214,,,,,,,,,,,14.3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-27,586.28,,,,,,0.0138436,,,0.00116223,,,,,,,,,,,14.1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,567.2,,,,,,0.0141288,,,0.00107782,,,,,,,,,,,13.6863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-01,560.11,,,,,,0.0138003,,,0.00106775,,,,,,,,,,,13.7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-02,561.35,,,,,,0.0136833,,,0.00095904,,,,,,,,,,,13.1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-03,585.79,,,,,,0.0139152,,,0.00106144,,,,,,,,,,,13.6136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-04,675.0,,,,,,0.015657,,,0.00109541,,,,,,,,,,,16.4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-05,658.24,,,,,,0.0158142,,,0.00104566,,,,,,,,,,,16.1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06,654.55,,,,,,0.0160143,,,0.00107251,,,,,,,,,,,16.3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-07,617.62,,,,,,0.0152577,,,0.00101126,,,,,,,,,,,15.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-08,610.37,,,,,,0.0147279,,,0.000936091,,,,,,,,,,,15.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-09,636.17,,,,,,0.0145256,,,0.000841285,,,,,,,,,,,16.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-10,621.17,,,,,,0.0144892,,,0.000874257,,,,,,,,,,,15.8318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11,624.23,,,,,,0.0147453,,,0.000788657,,,,,,,,,,,16.1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,638.07,,,,,,0.0143696,,,0.000753436,,,,,,,,,,,17.1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13,639.03,,,,,,0.0143613,,,0.000921094,,,,,,,,,,,17.0246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,629.67,,,,,,0.0142599,,,0.000876001,,,,,,,,,,,16.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-15,638.07,,,,,,0.0143668,,,0.000868323,,,,,,,,,,,16.9373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-16,629.55,,,,,,0.0143675,,,0.000836688,,,,,,,,,,,17.3074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-17,623.705,,,,,,0.0140547,,,0.000804792,,,,,,,,,,,17.3328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,612.622,,,,,,0.0136943,,,0.000769584,,,,,,,,,,,19.2724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,610.636,,,,,,0.014008,,,0.000788749,,,,,,,,,,,17.5924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20,592.07,,,,,,0.0136985,,,0.000764596,,,,,,,,,,,16.4095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,582.303,,,,,,0.0133853,,,0.00071964,,,,,,,,,,,15.8585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-22,561.22,,,,,,0.0129715,,,0.000692668,,,,,,,,,,,15.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-23,567.779,,,,,,0.0127485,,,0.000683207,,,,,,,,,,,15.4232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,571.418,,,,,,0.0125302,,,0.000699837,,,,,,,,,,,16.0323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,582.55,,,,,,0.0127123,,,0.000674813,,,,,,,,,,,16.2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,584.442,,,,,,0.0127315,,,0.000645324,,,,,,,,,,,16.2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,567.64,,,,,,0.0110146,,,0.000546422,,,,,,,,,,,15.2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,503.661,,,,,,0.010733,,,0.000529737,,,,,,,,,,,14.2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-29,502.302,,,,,,0.0105044,,,0.000615123,,,,,,,,,,,13.7051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-30,469.938,,,,,,0.00997515,,,0.000531038,,,,,,,,,,,12.7372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,457.399,,,,,,0.00905744,,,0.000502323,,,,,,,,,,,12.9836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,478.7163,,,,,,0.008703062334,,,0.000536162256,,,,,,,,,,,13.322674629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,437.515,,,,,,0.0097215833,,,0.00047689135,,,,,,,,,,,11.86978195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-03,447.0822,,,,,,0.007761346992,,,0.000442611378,,,,,,,,,,,11.302238016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,448.8792,,,,,,0.0077431662,,,0.000466834368,,,,,,,,,,,11.19953604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-05,464.8259,,,,,,0.008315735351,,,0.000478770677,,,,,,,,,,,11.38823455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-06,460.7028,,,,,,0.008034656832,,,0.000465309828,,,,,,,,,,,11.614317588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-07,457.792,,,,,,0.00822231,,,0.000459803,,,,,,,,,,,11.4183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-08,450.4638,,,,,,0.008324571024,,,0.000454968438,,,,,,,,,,,11.428266606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,440.1983,,,,,,0.007809117842,,,0.000435796317,,,,,,,,,,,11.176634837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,360.8407,,,,,,0.005791493235,,,0.00032475663,,,,,,,,,,,8.288510879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,420.0563,,,,,,0.006044610157,,,0.000428457426,,,,,,,,,,,10.829051414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-12,420.66,,,,,,0.006057504,,,0.0004122467999999,,,,,,,,,,,10.7520696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-13,414.9495,,,,,,0.00624084048,,,0.000377604045,,,,,,,,,,,10.328093055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,457.6338,,,,,,0.006553316016,,,0.000443904786,,,,,,,,,,,11.491184718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,520.1233,,,,,,0.006933243589,,,0.000577336863,,,,,,,,,,,13.36716881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-16,529.1625,,,,,,0.00669919725,,,0.000703786125,,,,,,,,,,,13.509518625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-17,494.4,,,,,,0.006283824,,,0.000622944,,,,,,,,,,,12.68136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,478.2312,,,,,,0.006460903512,,,0.000588224376,,,,,,,,,,,12.14707248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-19,501.5515,,,,,,0.006806053855,,,0.000636970405,,,,,,,,,,,12.935013185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-20,497.3177,,,,,,0.006271176197,,,0.000621647125,,,,,,,,,,,12.666681819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,492.6733,,,,,,0.006232317245,,,0.000605988159,,,,,,,,,,,12.479414689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,484.8533,,,,,,0.00606066625,,,0.000572126894,,,,,,,,,,,12.184363429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,487.525,,,,,,0.0060940625,,,0.000565529,,,,,,,,,,,12.227127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-24,494.2733,,,,,,0.005975764197,,,0.000568414295,,,,,,,,,,,12.589140951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,458.8067,,,,,,0.005542384936,,,0.000500099303,,,,,,,,,,,10.997596599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-26,453.8,,,,,,0.005277694,,,0.000471952,,,,,,,,,,,10.700604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-27,437.9216,,,,,,0.004764587008,,,0.000446680032,,,,,,,,,,,10.0721968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28,436.92,,,,,,0.0050813796,,,0.0004718736,,,,,,,,,,,10.1496516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-29,443.27,,,,,,0.0052128552,,,0.0004920297,,,,,,,,,,,10.4833355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,444.9968,,,,,,0.005437860896,,,0.000502846384,,,,,,,,,,,11.0136708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-01,455.0913,,,,,,0.005306364558,,,0.000509702256,,,,,,,,,,,11.24075511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02,443.4734,,,,,,0.005037857824,,,0.000483386006,,,,,,,,,,,10.683274206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-03,434.0333,,,,,,0.005156315604,,,0.000455734965,,,,,,,,,,,10.321311874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-04,433.9432,,,,,,0.004955631344,,,0.000472998088,,,,,,,,,,,10.32784816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,429.0761,,,,,,0.00523472842,,,0.000454820666,,,,,,,,,,,10.25491879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-06,426.7634,,,,,,0.006670311942,,,0.00044810157,,,,,,,,,,,10.39168879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07,439.3,,,,,,0.006607072,,,0.000470051,,,,,,,,,,,10.626667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-08,437.3633,,,,,,0.006687284857,,,0.000463605098,,,,,,,,,,,10.549202796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09,447.4933,,,,,,0.00604115955,,,0.000483292764,,,,,,,,,,,10.780113597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-10,452.505,,,,,,0.0059640159,,,0.00048418035,,,,,,,,,,,10.87369515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-11,436.2833,,,,,,0.005894187383,,,0.000453734632,,,,,,,,,,,10.38354254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-12,439.19,,,,,,0.0059422407,,,0.0004479738,,,,,,,,,,,10.4483301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-13,437.305,,,,,,0.00640651825,,,0.00045042415,,,,,,,,,,,10.3903668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14,444.2467,,,,,,0.00733007055,,,0.000453131634,,,,,,,,,,,10.524204323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-15,444.25,,,,,,0.006956955,,,0.00044425,,,,,,,,,,,10.46653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,445.165,,,,,,0.00674424975,,,0.000445165,,,,,,,,,,,10.39460275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-17,445.8533,,,,,,0.006192902337,,,0.0004458533,,,,,,,,,,,10.401757489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-18,444.2133,,,,,,0.00573035157,,,0.000439771167,,,,,,,,,,,10.359054156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,443.87,,,,,,0.0061209673,,,0.00044387,,,,,,,,,,,10.342171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
